"Timestamp","Vilken åldersgrupp tillhör du?","Är du prenumerant hos DN?","Hur troligt är det att du tecknar paketet?","","Hur troligt är det att du tecknar paketet?","Hur troligt är det att du tecknar paketet?","Hur troligt är det att du tecknar paketet?","Hur troligt är det att du tecknar paketet?","Hur troligt är det att du tecknar paketet?","Hur troligt är det att du tecknar paketet?","Hur troligt är det att du tecknar paketet?"
"2021/03/22 5:15:45 pm CET","40-65 år","Ja (enbart digitalt)","1","För dyrt","2","5","2","2","5","5","2"
"2021/03/22 5:16:04 pm CET","40-65 år","Ja (enbart digitalt)","1","ointressant ","1","5","1","1","1","1","1"
"2021/03/22 5:18:26 pm CET","Över 65 år","Ja (papperstidning)","1","För dyrt","1","3","1","1","1","1","1"
"2021/03/22 5:19:10 pm CET","40-65 år","Ja (enbart digitalt)","1","För dyrt för 1 tidningen online. Jämför med kostnader för t.ex Netflix / Spotify","2","4","2","2","3","3","2"
"2021/03/22 5:19:25 pm CET","Över 65 år","Ja (enbart digitalt)","1","","4","5","1","2","1","1","1"
"2021/03/22 5:19:58 pm CET","Över 65 år","Ja (enbart digitalt)","2","Ingen önskan/behov av denna totallösning","2","3","2","2","2","2","2"
"2021/03/22 5:20:26 pm CET","Över 65 år","Nej, men har varit förut","2","Jag läser DN dagligen på biblioteket.","2","2","2","2","2","2","2"
"2021/03/22 5:23:01 pm CET","40-65 år","Ja (enbart digitalt)","4","Slipper gärna annonserna men något för högt pris","4","5","3","3","4","1","4"
"2021/03/22 5:23:55 pm CET","Över 65 år","Ja (enbart digitalt)","1","För dyrt.","1","3","1","1","3","3","1"
"2021/03/22 5:24:50 pm CET","30-39 år","Nej, men har varit förut","1","Lite dyrt?","1","1","1","1","1","1","1"
"2021/03/22 5:25:03 pm CET","30-39 år","Ja (enbart digitalt)","1","Jag har inget behov av ett extra konto och 349 kr per månad är mycket för mig. Jag har inget behov av varken digitalt nyhetsarkiv eller dn-app, och jag tycker att annonserna i DN är helt okej","3","4","2","3","5","5","2"
"2021/03/22 5:26:26 pm CET","40-65 år","Ja (papperstidning)","1","Jag orkar inte läsa tidningen digitalt","1","1","1","1","1","1","1"
"2021/03/22 5:26:56 pm CET","40-65 år","Ja (enbart digitalt)","1","","1","4","1","1","4","4","1"
"2021/03/22 5:28:24 pm CET","30-39 år","Ja (enbart digitalt)","2","Dyrt","2","3","2","3","5","4","2"
"2021/03/22 5:30:16 pm CET","40-65 år","Ja (enbart digitalt)","1","För dyrt","1","3","1","1","4","3","1"
"2021/03/22 5:31:06 pm CET","Över 65 år","Ja (enbart digitalt)","1","för dyrt då jag kan följa nyhetsflödet på TV","1","5","1","1","5","3","1"
"2021/03/22 5:31:29 pm CET","30-39 år","Ja (enbart digitalt)","1","Det är helt enkelt alldeles för dyrt för vad jag anser att jag har råd att betala för nyhetsförmedling. Jag läser heller inte gamla artiklar, eller använder DN-appen.","1","5","1","3","5","5","1"
"2021/03/22 5:32:06 pm CET","Under 30 år","Ja (enbart digitalt)","2","jag har inte problem med annonser ","3","4","3","2","2","5","1"
"2021/03/22 5:32:24 pm CET","40-65 år","Ja (enbart digitalt)","1","Kostar för mycket","1","1","1","1","5","5","1"
"2021/03/22 5:32:47 pm CET","Över 65 år","Nej, men har varit förut","2","Jag har börjat känna lite tvivel angående innehållet i dn.se","2","2","2","2","2","3","2"
"2021/03/22 5:34:16 pm CET","40-65 år","Ja (papperstidning)","3","Vill ha både papper och digitalt. ","3","4","3","4","3","4","4"
"2021/03/22 5:35:14 pm CET","Över 65 år","Ja (enbart digitalt)","4","Attraktivt erbjudande, skönt slippa annonser.","5","3","1","4","3","3","4"
"2021/03/22 5:35:32 pm CET","40-65 år","Nej, men har varit förut","1","Endast intresserad av vissa artiklar. Annars för mkt sthm-centrerat","1","2","1","1","2","2","1"
"2021/03/22 5:35:53 pm CET","40-65 år","Ja (enbart digitalt)","1","Högt pris","1","3","2","2","4","4","2"
"2021/03/22 5:35:59 pm CET","40-65 år","Ja (papperstidning)","4","Tilltalas av avsaknad av annonser","2","5","4","2","2","2","4"
"2021/03/22 5:37:22 pm CET","40-65 år","Ja (enbart digitalt)","3","Dyrt","4","5","4","5","5","2","5"
"2021/03/22 5:39:15 pm CET","40-65 år","Ja (enbart digitalt)","1","Låter dyrt","1","5","1","3","1","1","1"
"2021/03/22 5:41:27 pm CET","40-65 år","Ja (enbart digitalt)","1","Alldeles för dyrt","1","2","1","1","3","3","1"
"2021/03/22 5:42:31 pm CET","40-65 år","Ja (papperstidning)","5","Prisvärterbjudande, trots att papperstidning på helgen saknas.","3","5","3","5","3","3","5"
"2021/03/22 5:42:40 pm CET","40-65 år","Ja (enbart digitalt)","2","För dyrt för bara 1 extra konto, antingen billigare eller fler konton ","3","5","1","3","5","1","3"
"2021/03/22 5:44:28 pm CET","40-65 år","Ja (papperstidning)","1","Priset","2","3","1","3","4","3","4"
"2021/03/22 5:44:56 pm CET","40-65 år","Ja (enbart digitalt)","2","Intressant med reklamfritt, men för dyrt pris. ","2","5","2","3","2","2","2"
"2021/03/22 5:45:09 pm CET","40-65 år","Ja (papperstidning)","1","inte intresserad av konceptet","1","1","4","1","1","4","1"
"2021/03/22 5:45:30 pm CET","40-65 år","Ja (enbart digitalt)","4","Rimligt","3","4","2","5","3","3","5"
"2021/03/22 5:45:54 pm CET","40-65 år","Nej och har aldrig varit","1","För dyrt","1","2","1","1","2","2","1"
"2021/03/22 5:46:06 pm CET","40-65 år","Ja (papperstidning)","4","Bra att det är utan annonser. Vill ha fler konton eftersom vi är fler än två i familjen.","4","3","2","4","2","1","2"
"2021/03/22 5:46:47 pm CET","40-65 år","Nej, men har varit förut","3","Min personliga bedömning är att priset är lite högt satt. Jag upplever att jag kan hålla mig tillräckligt uppdaterad på nyheter ändå, för ett lägre pris eller kostnadsfritt i andra medier. Jag uppskattar dock att 1 extra konto ingår. det är en bra service.","4","4","4","4","4","4","4"
"2021/03/22 5:47:16 pm CET","40-65 år","Ja (papperstidning)","3","Jag är nöjd som jag har det men utan annonser låter bra. ","3","4","3","4","5","5","3"
"2021/03/22 5:47:36 pm CET","Över 65 år","Nej, men har varit förut","1","Läser SvD f.n.","1","1","1","1","1","1","1"
"2021/03/22 5:47:39 pm CET","40-65 år","Ja (papperstidning)","1","för att jag redan  betalar för papperstidningen och kan logga in och läsa","1","1","1","1","1","1","1"
"2021/03/22 5:48:55 pm CET","Över 65 år","Ja (papperstidning)","3","Rätt hög kostnad för bara digital tidning","2","3","2","3","4","3","2"
"2021/03/22 5:51:41 pm CET","Över 65 år","Ja (papperstidning)","2","Jag är nöjd med nuvarande prenumeration papperstidning på weekend och digitalt alla dagar ","1","1","1","1","1","1","1"
"2021/03/22 5:52:13 pm CET","Över 65 år","Ja (enbart digitalt)","1","Är pensionär och priset är för högt","1","3","3","2","3","4","2"
"2021/03/22 5:53:48 pm CET","40-65 år","Ja (papperstidning)","2","Älskar papperstidningen ","3","2","2","2","2","2","2"
"2021/03/22 5:53:55 pm CET","Över 65 år","Ja (papperstidning)","3","Värdesätter papperstidningeb gf pga bl a korsordet lätyare","2","2","2","2","2","2","4"
"2021/03/22 5:54:03 pm CET","Över 65 år","Nej, men har varit förut","2","Pensionär (Små inkomster)","1","1","1","1","1","1","1"
"2021/03/22 5:55:46 pm CET","Över 65 år","Ja (papperstidning)","2","Nöjd med paååerdtidning på helgerna och digitsla nyheter.","1","2","1","2","1","2","2"
"2021/03/22 5:56:54 pm CET","Över 65 år","Ja (papperstidning)","1","Jag har ju tillgång till det digitala med min ""pappersprenumeration"".","1","1","1","1","1","1","1"
"2021/03/22 5:57:32 pm CET","40-65 år","Ja (papperstidning)","1","Gillar att läsa papperstidningen ","2","3","1","1","1","1","1"
"2021/03/22 6:00:33 pm CET","Över 65 år","Nej, men har varit förut","1","","2","3","2","2","3","3","2"
"2021/03/22 6:02:01 pm CET","40-65 år","Ja (enbart digitalt)","4","Det är skönt att kunna läsa i appen och få ett extra konto. Vill absolut inte få en massa papper hem, men ändå läsa på ett strukturerat sätt","5","5","5","5","4","4","5"
"2021/03/22 6:03:25 pm CET","40-65 år","Ja (enbart digitalt)","1","Högt pris och vill läsa som e-tidning - inte bara artiklar på hemsida. ","2","4","2","2","1","1","2"
"2021/03/22 6:03:52 pm CET","Över 65 år","Ja (papperstidning)","2","Jag föredrar papper o ser det digitala som komplement ","2","2","2","2","1","1","2"
"2021/03/22 6:06:00 pm CET","40-65 år","Ja (enbart digitalt)","2","dyrt","2","4","2","2","4","3","2"
"2021/03/22 6:06:13 pm CET","40-65 år","Nej, men har varit förut","1","","1","4","1","1","4","2","1"
"2021/03/22 6:07:14 pm CET","40-65 år","Ja (enbart digitalt)","2","","3","5","2","3","5","4","3"
"2021/03/22 6:07:24 pm CET","40-65 år","Ja (enbart digitalt)","4","Det digitala nyhetsarkivet är intressant","3","5","3","3","5","3","2"
"2021/03/22 6:07:33 pm CET","40-65 år","Ja (enbart digitalt)","1","Har för många tidningar att läsa och är mer ""vänstervriden""! ;-)","1","1","1","1","1","1","1"
"2021/03/22 6:07:39 pm CET","Över 65 år","Ja (enbart digitalt)","1","priset och alternativ som finns","2","4","2","2","4","3","2"
"2021/03/22 6:08:43 pm CET","Under 30 år","Nej, men har varit förut","3","Tycker mest det är roligt att se vad som är aktuellt på rubrikerna - ser eller lyssnar annars mest på nyheter. ","3","3","3","3","3","3","3"
"2021/03/22 6:09:31 pm CET","Över 65 år","Ja (enbart digitalt)","2","Dyrt, för litet att dela med bara en person - en papperstidning kan ju flera läsa.","2","5","2","4","4","3","4"
"2021/03/22 6:09:38 pm CET","40-65 år","Ja (enbart digitalt)","2","För dyrt jämfört med idag","2","4","2","2","3","3","2"
"2021/03/22 6:10:44 pm CET","Över 65 år","Ja (enbart digitalt)","1","Behöver 5 extra konton, telefon, platta 1, platta 2, dator 1 och dator 2","1","1","1","4","5","1","4"
"2021/03/22 6:11:08 pm CET","Över 65 år","Ja (enbart digitalt)","2","","2","1","1","2","1","2","1"
"2021/03/22 6:11:22 pm CET","Över 65 år","Ja (enbart digitalt)","1","Min ekonomi som pensionär tillåter inte en dagstidning för 349 kr, jag har en lokaltidning också för 200 kr (också digital).","1","3","4","1","4","3","1"
"2021/03/22 6:11:33 pm CET","Över 65 år","Ja (enbart digitalt)","1","Kraftig prishöjning för mig.","1","4","1","1","1","1","1"
"2021/03/22 6:12:24 pm CET","40-65 år","Ja (papperstidning)","1","Jag uppskattar papperstidningen för mycket för att enbart vilja läsa nyheter digitalt. Men, DN är snabba, har bevakning även utanför Sthlm vilket uppskattas. Uppfattar e-tidningen som både snabb och seriös. Men uppskattar även att få läsa mer djupa och längre reportage i papperstidningen. Upplever inte att DN upprepar sig i papperstidningen lika mycket som en del andra dagstidningar gör. För det är irriterande, slöseri med viktigt tid att läsa samma nyhet som man redan läst en annan dag.","1","1","1","1","1","1","1"
"2021/03/22 6:13:12 pm CET","40-65 år","Ja (enbart digitalt)","1","Jag föredrar helgpaketet - med helg på papper. Det är det jag prenumererar på. ","1","1","1","1","1","1","1"
"2021/03/22 6:14:31 pm CET","Över 65 år","Ja (enbart digitalt)","1","För dyrt, kanske bra med nyhetsarkiv men inte nödvändigt.","1","5","1","1","1","1","1"
"2021/03/22 6:15:17 pm CET","40-65 år","Ja (papperstidning)","1","Vill ha pappers bara på helgen och e-tidning alltid","1","1","1","1","1","1","1"
"2021/03/22 6:16:28 pm CET","Över 65 år","Ja (enbart digitalt)","1","Dyrt. Inkomst 13.500 netto /mån. Är ett ensamhushåll. ","1","3","1","1","3","3","1"
"2021/03/22 6:17:08 pm CET","30-39 år","Ja (papperstidning)","3","Lite högt pris för en student men är i princip villig att betala för bra journalistik- särskilt den som uppmärksammar klimatkrisen.","3","5","3","3","4","4","3"
"2021/03/22 6:17:24 pm CET","30-39 år","Ja (papperstidning)","3","Lite högt pris för en student men är i princip villig att betala för bra journalistik- särskilt den som uppmärksammar klimatkrisen.","3","5","3","3","4","4","3"
"2021/03/22 6:19:26 pm CET","40-65 år","Ja (enbart digitalt)","3","Priset, lite dyrt ","4","5","1","4","2","2","2"
"2021/03/22 6:20:35 pm CET","40-65 år","Ja (enbart digitalt)","1","Nuvarande prenumeration är mer prisvärd","1","4","2","2","2","1","2"
"2021/03/22 6:21:13 pm CET","40-65 år","Ja (enbart digitalt)","1","På tok för dyrt","1","1","1","1","2","1","1"
"2021/03/22 6:21:44 pm CET","40-65 år","Ja (enbart digitalt)","4","Jag har läst DN i hela mitt liv och under Pandemin så är det en kär gammal vän.","3","2","4","4","3","3","3"
"2021/03/22 6:22:10 pm CET","40-65 år","Ja (enbart digitalt)","1","","1","5","1","1","4","3","1"
"2021/03/22 6:22:32 pm CET","Över 65 år","Ja (enbart digitalt)","2","","2","5","3","3","5","4","2"
"2021/03/22 6:24:12 pm CET","40-65 år","Ja (enbart digitalt)","2","För mycket för en tidning som visserligen är bra men inte är någon branschtidning och därför svår att motivera som företagskostnad. Hade varit annorlunda om näringslivsbevakningen var mer prioriterad...","2","4","2","2","4","4","2"
"2021/03/22 6:24:37 pm CET","Över 65 år","Ja (enbart digitalt)","4","","2","5","2","1","1","2","1"
"2021/03/22 6:24:56 pm CET","30-39 år","Ja (enbart digitalt)","1","Alldeles för dyrt","1","2","2","1","2","2","1"
"2021/03/22 6:26:40 pm CET","40-65 år","Ja (papperstidning)","4","","4","4","2","3","3","4","2"
"2021/03/22 6:28:46 pm CET","30-39 år","Ja (enbart digitalt)","2","","2","3","3","3","4","4","2"
"2021/03/22 6:28:48 pm CET","Över 65 år","Ja (enbart digitalt)","2","Priset","3","4","4","3","3","1","4"
"2021/03/22 6:29:18 pm CET","40-65 år","Ja (papperstidning)","3","Vill ha papperstidning också.","3","3","3","3","3","3","3"
"2021/03/22 6:30:03 pm CET","Över 65 år","Ja (enbart digitalt)","1","Behöver bara artiklarna","1","3","1","1","1","5","1"
"2021/03/22 6:30:11 pm CET","40-65 år","Ja (enbart digitalt)","2","För dyrt","3","5","3","4","4","2","2"
"2021/03/22 6:31:43 pm CET","40-65 år","Ja (papperstidning)","2","Jag vill ha papperstidning","2","2","2","2","2","2","2"
"2021/03/22 6:31:44 pm CET","Över 65 år","Nej, men har varit förut","1","","1","1","1","1","1","1","1"
"2021/03/22 6:32:05 pm CET","40-65 år","Ja (enbart digitalt)","1","för dyrt","2","4","2","3","4","2","2"
"2021/03/22 6:32:28 pm CET","40-65 år","Ja (enbart digitalt)","1","För dyrt.","1","1","1","1","4","3","1"
"2021/03/22 6:32:32 pm CET","40-65 år","Ja (papperstidning)","3","Gillar papperstidning så mycket så egentligen är det inte aktyellt men erbjudandet ser bra ut ett + är att det är utan annonser","2","1","2","2","2","2","2"
"2021/03/22 6:32:52 pm CET","Över 65 år","Nej, men har varit förut","1","För dyrt","2","4","1","2","3","4","1"
"2021/03/22 6:32:59 pm CET","40-65 år","Ja (enbart digitalt)","3","Att extra konton ingår och att det är utan annonser","5","5","4","5","3","3","3"
"2021/03/22 6:36:33 pm CET","30-39 år","Ja (enbart digitalt)","1","Dyrt","1","1","1","1","1","1","1"
"2021/03/22 6:37:56 pm CET","30-39 år","Ja (enbart digitalt)","1","Känns vansinnigt dyrt","2","3","2","2","4","4","2"
"2021/03/22 6:39:14 pm CET","Under 30 år","Ja (enbart digitalt)","3","Annonserna är inte så pass störande att det motiverar prishöjningen.","4","5","2","5","4","3","3"
"2021/03/22 6:40:59 pm CET","Över 65 år","Ja (papperstidning)","3","Jag har digital prenumeration kompletterad med helgprenumertion","2","2","2","2","1","1","1"
"2021/03/22 6:41:34 pm CET","40-65 år","Nej, men har varit förut","1","För att det är alldeles för dyrt. Inte värt det, när det finns så mycket information gratis på nätet.","1","3","1","1","2","1","1"
"2021/03/22 6:41:39 pm CET","Över 65 år","Ja (enbart digitalt)","2","","1","1","1","1","1","1","1"
"2021/03/22 6:42:40 pm CET","40-65 år","Ja (papperstidning)","1","Nej","1","4","1","1","5","5","1"
"2021/03/22 6:44:06 pm CET","Över 65 år","Ja (enbart digitalt)","3","Jag har DN papper helg och övriga dagar digitalt vilket är en bra kombination som jag avser fortsätta med","1","1","1","1","1","1","1"
"2021/03/22 6:47:24 pm CET","40-65 år","Ja (papperstidning)","3","Ganska dyrt utan papperstidning och få konton ","4","5","3","4","4","2","3"
"2021/03/22 6:47:43 pm CET","Över 65 år","Ja (papperstidning)","2","Jag har papperstidning idag. Trevligaste läsformen men det ör dyrt! ","2","2","3","2","2","2","2"
"2021/03/22 6:48:05 pm CET","40-65 år","Ja (enbart digitalt)","1","För dyrt och fler funktioner än jag behöver.","1","4","1","1","3","3","1"
"2021/03/22 6:48:38 pm CET","40-65 år","Ja (enbart digitalt)","2","Vill ha tjänsten men tycker det är lite dyrt. ","3","5","3","3","5","5","3"
"2021/03/22 6:48:43 pm CET","40-65 år","Ja (enbart digitalt)","2","Dyrt!","2","4","2","2","4","4","2"
"2021/03/22 6:50:42 pm CET","40-65 år","Ja (enbart digitalt)","1","Vill inte ha ett extra konto, priset jag betalar nu är bra.","1","1","1","1","1","1","1"
"2021/03/22 6:51:25 pm CET","40-65 år","Ja (enbart digitalt)","2","","2","3","1","2","2","1","2"
"2021/03/22 6:52:14 pm CET","Över 65 år","Nej och har aldrig varit","1","inget behov för mig, intresset finns ej för långa utläggningar o sport.","1","1","1","1","1","1","1"
"2021/03/22 6:52:34 pm CET","40-65 år","Ja (papperstidning)","3","Är fortfarande förtjust i papperstidning men har inte bestämt mig","3","3","3","3","3","3","3"
"2021/03/22 6:52:47 pm CET","40-65 år","Ja (enbart digitalt)","2","","2","4","2","2","4","4","2"
"2021/03/22 6:54:10 pm CET","40-65 år","Nej, men har varit förut","2","","1","2","1","1","2","1","1"
"2021/03/22 6:54:50 pm CET","Under 30 år","Ja (enbart digitalt)","2","","3","5","1","4","1","1","1"
"2021/03/22 6:56:11 pm CET","40-65 år","Ja (enbart digitalt)","1","Det kändes dyrt för en digital pren","1","5","1","1","3","3","1"
"2021/03/22 6:56:50 pm CET","40-65 år","Ja (enbart digitalt)","1","För dyrt","1","5","1","1","3","3","1"
"2021/03/22 6:57:31 pm CET","Över 65 år","Ja (enbart digitalt)","1","Har tillräckligt med nyhetsmedia","1","5","1","1","1","1","1"
"2021/03/22 6:57:53 pm CET","40-65 år","Ja (enbart digitalt)","3","Dyrt","1","5","1","3","3","5","3"
"2021/03/22 6:58:15 pm CET","Över 65 år","Ja (enbart digitalt)","1","Inte tillräckligt bra ","2","4","2","2","3","3","2"
"2021/03/22 6:59:07 pm CET","Över 65 år","Ja (papperstidning)","3","Föredrar papper helg + digitalt övriga dagar","2","1","2","1","1","2","2"
"2021/03/22 7:00:29 pm CET","40-65 år","Ja (enbart digitalt)","1","Behöver inget extra konto. Helt ok med annonser, de stör inte. Läser på datorn och i mobilen, får allt jag vill ha redan.","1","1","1","1","3","3","1"
